ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Disponibilité_du_bien,Surface_salle_à_manger,Nombre_de_places_de_parking_extérieur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Chauffage_au_sol,Pompe_à_chaleur,Appartement_de_service,Surface_totale,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Citerne_à_eau_de_pluie,Surface_constructible,Attestation__Installation_électrique__Validité,Orientation_du_jardin,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,Attestation__Asbuilt,Surface_des_caves,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Niveau_S,Surface_de_la_véranda,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/9080/zeveneken/rbt73125,RBT73125,Appartement à vendre,260000,Zeveneken-Dorp 38-44,9080 Zeveneken,Non,2025,1,60 m²,,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,,Oui,,,,Oui,Oui,,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Nouveau,12 m²,,,,,33 m²,,,,5 m²,,,,5 m²,,,,Oui,Non,,,,,,,,2,3,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,65 m²,,Nord-ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt73124,RBT73124,Maison à vendre,310000,Tuinwijk 14,8760 Meulebeke,Non,1955,3,135 m²,,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,,,1,Oui,Gaz,,,3,6 m,Oui,Oui,426 m²,,128 kWh/m²/an,20250617-0003626829-RES-1,17/06/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Excellent,,,,,,,,,,,Double vitrage,,,,,13 m,,Oui,Non,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,148 m²,,Nord-ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/9300/alost/rbt73123,RBT73123,Loft à vendre,750000,Opwijkse Steenweg 10C,9300 Alost,Non,,4,552 m²,,Non,Non,Non,Non,Oui,Oui,Non,Oui,1,2,,4,Oui,,Oui,,3,,Oui,Oui,,,119 kWh/m²/an,20231012-0003005810-RES-1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,32 m²,16 m²,19 m²,19 m²,,120 m²,,,,29 m²,Double vitrage,,,158 m²,,,,Oui,Non,,,,,,,3,1,1,,,Oui,,,,,200 m²,,,,,Oui,,Oui,Oui,,,,,Oui,,,,,,,Sud-ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,13 m²
https://immovlan.be/fr/detail/appartement/a-vendre/2140/borgerhout/rbt73112,RBT73112,Appartement à vendre,469000,Griffier Schobbenslaan 76 2C/2D,2140 Borgerhout,Non,1964,4,268 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,2,,2,,Mazout,Oui,Sud,2,,,Oui,,27 m,127 kWh/m²/an,20250227-0003503899-RES-1,27/02/2035,,"oui, attestation non conforme",Risque élevé,Information non communiquée,À rénover,,,,,,,,,,,,,,14 m²,,,,Oui,,,,,Non,A l’acte,,,2,4,,,,,,,,,,,,,,,,,,,,,Oui,,,,,404 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2610/wilrijk/rbt73108,RBT73108,Appartement à vendre,215000,Kruishofstraat 146 4E,2610 Wilrijk,Non,1967,2,88 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,,Gaz,Non,,4,,,Oui,,51 m,151 kWh/m²/an,20250613-0003623347RES-1,13/06/2035,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,Oui,,,,,Non,Immédiatement,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,887 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73053,RBT73053,Maison à vendre,316000,Kattenbos 10,3920 Lommel,Non,2025,3,,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,Oui,,,,2,,Oui,,197 m²,,,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,168 m²,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8310/sint-kruis/rbt73051,RBT73051,Appartement à vendre,209000,Kamerheerstraat 15 102,8310 Sint-Kruis,Non,1976,2,86 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,,Gaz,Non,,2,,,Oui,,,119 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,,,,,,Non,A l’acte,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9900/eeklo/rbt73049,RBT73049,Maison à vendre,444000,Raverschootstraat 258,9900 Eeklo,Non,1987,4,246 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,2,1,,,,Gaz,,,3,,Oui,Oui,814 m²,,276 kWh/m²/an,20250224-0003537427-RES-1,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,Double vitrage,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nord,Zone d'extension d'habitat,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8420/de-haan/rbt73048,RBT73048,Appartement à vendre,132000,Bredeweg 80B app 13,8420 De Haan,Non,1991,1,38 m²,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,1,,Electrique,,,,,,Oui,,,336 kWh/m²/an,20250305-0003545316-RES-1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,Double vitrage,,,,,,,Oui,Oui,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8420/de-haan/rbt73047,RBT73047,Appartement à vendre,495000,Fierens-Gevaertlaan 1 glv,8420 De Haan,Non,1964,4,171 m²,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,2,,Gaz,,,,,Oui,Oui,,,388 kWh/m²/an,202404190003219851res1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Sud-ouest,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8420/de-haan/rbt73046,RBT73046,Appartement à vendre,210000,Vosseslag 143 0007,8420 De Haan,Non,2016,1,53 m²,Oui,Non,Non,Non,Non,Non,Non,Non,,,1,,,,Gaz,Oui,,,,Oui,Oui,,,112 kWh/m²/an,20250207-0003524225-RES-1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73045,RBT73045,Maison à vendre,549000,,9290 Berlare,Non,2026,5,208 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,,,,3,,Oui,Oui,518 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73044,RBT73044,Maison à vendre,549000,,9290 Berlare,Non,2026,5,214 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,,,,3,,Oui,Oui,510 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73043,RBT73043,Maison à vendre,549000,,9290 Berlare,Non,2026,5,208 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,,,,3,,Oui,Oui,506 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73042,RBT73042,Maison à vendre,549000,,9290 Berlare,Non,2026,5,214 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,,,,3,,Oui,Oui,504 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73041,RBT73041,Maison à vendre,549000,,9290 Berlare,Non,2026,5,208 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,,,,3,,Oui,Oui,504 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73040,RBT73040,Maison à vendre,549000,,9290 Berlare,Non,2026,5,214 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,,,,,3,,Oui,Oui,550 m²,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,Double vitrage,,,,,,,Oui,Non,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8370/blankenberge/rbt73033,RBT73033,Maison à vendre,410000,,8370 Blankenberge,Non,,4,162 m²,,Non,Non,Non,Non,Non,Oui,Non,Oui,1,1,,2,,,,,,,Oui,Oui,305 m²,,195 kWh/m²/an,20250528-0003613033-RES-1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,86 m²,,Sud-est,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3270/scherpenheuvel/rbt73032,RBT73032,Maison à vendre,375000,Op 't Hof 24,3270 Scherpenheuvel,Non,1980,4,225 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,2,1,,3,,Gaz,Non,Ouest,3,,Oui,Oui,503 m²,68 m,450 kWh/m²/an,20250615-0003621761-RES-1,15/06/2035,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,,405 m²,,,,,,,,,,Non,A convenir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6460/chimay/vbc91935,VBC91935,Maison à vendre,80000,Rue Gabriel Sellière 47,6460 Chimay,Non,1920,2,80 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,,Non specifié,Non,,,,,,1270 m²,,651 kWh/m²/an,20250616015275,16/06/2035,161,pas d'application,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8700/tielt/rbt73030,RBT73030,Appartement à vendre,253267,Kistestraat 5,8700 Tielt,Non,2022,2,82 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,,Oui,,,,,Oui,,,,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8500/courtrai/rbt73029,RBT73029,Appartement à vendre,290371,Volksplein 18,8500 Courtrai,Non,2024,1,86 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,,Oui,,,,Oui,,,,,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8500/courtrai/rbt73028,RBT73028,Appartement à vendre,304801,Volksplein 18,8500 Courtrai,Non,2024,2,90 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,,Oui,,,,,Oui,,,,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73027,RBT73027,Maison à vendre,438114,Volksplein 18,8500 Courtrai,Non,,4,175 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,,,,2,5 m,Oui,Oui,112 m²,,,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,69 m²,,Ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2820/rijmenam/rbt73026,RBT73026,Villa à vendre,1035000,Sleestraat 8,2820 Rijmenam,Non,2008,5,389 m²,,Non,Oui,Non,Non,Non,Non,Non,Oui,2,2,,3,Oui,,,,,,Oui,,775 m²,,96 kWh/m²/an,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,Oui,,,,,,,Nord-ouest,"Zone, info non disponible",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73025,RBT73025,Maison à vendre,729000,Zandbergstraat 19,9290 Berlare,Non,2021,4,,,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,1,,2,,,,,4,,Oui,Oui,692 m²,,63 kWh/m²/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3050/oud-heverlee/rbt73021,RBT73021,Maison à vendre,725000,Groenstraat 26 A,3050 Oud-Heverlee,Non,2015,5,210 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,2,,,Oui,Non specifié,Non,,3,,Oui,Oui,475 m²,,57 kWh/m²/an,20250612-0003623630-RES-1,12/06/2035,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,Oui,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,Zone d'extension d'habitat,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9000/gand/rbt73020,RBT73020,Maison à vendre,299000,Pioenstraat 12,9000 Gand,Non,1929,4,148 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Non,Sud-est,2,,Oui,Oui,69 m²,17 m,300 kWh/m²/an,20250104-00003495747-RES-1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2100/deurne/rbt73019,RBT73019,Maison à vendre,365000,August Van de Wielelei 266,2100 Deurne,Non,1920,4,167 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,2,,2,,Gaz,Non,Sud,2,,Oui,Oui,266 m²,55 m,297 kWh/m²/an,20210421-0002404665-RES-1,21/04/2031,,pas d'application,Information non communiquée,Information non communiquée,Normal,,,,,,33 m²,,,,,,,177 m²,,,,,Oui,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,Oui,,,,,82 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2990/wuustwezel/rbt73018,RBT73018,Maison à vendre,405000,Korhoenlaan 23,2990 Wuustwezel,Non,1988,3,114 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Mazout,Non,Nord-est,4,7 m,Oui,,1064 m²,47 m,345 kWh/m²/an,20240520-0003252281-RES-1,20/05/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,29 m²,,,,,,,971 m²,,,,,Oui,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93 m²,,,Zone de loisirs,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9402/meerbeke/rbt73017,RBT73017,Maison à vendre,368000,,9402 Meerbeke,Non,2004,1,124 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,2,,Electrique,Non,Nord,4,,Oui,Oui,588 m²,,497 kWh/m²/an,20230206-0002800766-RES-1,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,16 m²,,,,Oui,,,,,,A l’acte,,3,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7380/quievrain/vbc91933,VBC91933,Appartement à vendre,119000,cheval blanc 1 0.5,7380 Quiévrain,Non,,2,89 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,,,,Non,,,,,,,,392 kWh/m²/an,20230614040487,,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7390/quaregnon/vbc91932,VBC91932,Maison à vendre,169000,Rue Camille Huysmans 61,7390 Quaregnon,Non,,4,116 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,2,,Gaz,Non,Nord-ouest,2,,Oui,Oui,240 m²,,253 kWh/m²/an,20221008001057,08/10/2032,5348,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,26 m²,,,,,,,113 m²,15 m²,,,,Oui,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,130 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7000/mons/vbc91931,VBC91931,Maison à vendre,190000,Chaussée du Roeulx 550,7000 Mons,Non,1949,4,157 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,2,,Gaz,Non,Sud-est,3,,Oui,,603 m²,,600 kWh/m²/an,20250424028029,,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,30 m²,,,,,,,442 m²,,,,,Oui,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,220 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7600/peruwelz/vbc91930,VBC91930,Maison à vendre,165000,Rue de Blaton 59,7600 Péruwelz,Non,1900,2,109 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,,Non,Nord,3,,Oui,Oui,360 m²,,314 kWh/m²/an,20250612019195,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,26 m²,,,,,,,220 m²,29 m²,,,,Oui,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,234 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7390/quaregnon/vbc91929,VBC91929,Maison à vendre,139900,Rue Hector Denis 62,7390 Quaregnon,Non,,2,103 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,,1,1,,Gaz,Non,,2,,Oui,Oui,162 m²,47 m,294 kWh/m²/an,20250503006487,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Normal,,,,,,31 m²,,,,,,,80 m²,25 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,126 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1120/neder-over-heembeek/rbt73015,RBT73015,Appartement à vendre,295000,Rue des Faînes 223 A002,1120 Neder-Over-Heembeek,Non,2010,2,90 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,1,,Electrique,Oui,Sud,2,,,Oui,,,151 kWh/m²/an,20240326-0000674340-01-0,26/03/2034,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Normal,,,,,,30 m²,,,,,,,,8 m²,,,,Oui,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5530/yvoir/vbc91926,VBC91926,Maison à vendre,720000,,5530 Yvoir,Non,1899,4,465 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,,2,,Gaz,Non,,4,,Oui,Oui,853 m²,,298 kWh/m²/an,20250530019168,30/05/2035,55,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,73 m²,,,,,,,800 m²,40 m²,,,,Oui,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7890/wodecq/vbc91923,VBC91923,Appartement à vendre,149000,,7890 Wodecq,Non,,1,59 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,1,,,Non,Nord,2,,Oui,Oui,,,234 kWh/m²/an,‭20230225006921‬,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc91920,VBC91920,Maison à vendre,200000,Rue des Ardennes 24,6870 Saint-Hubert,Non,,3,,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,,2,,2,,Mazout,Non,Sud-ouest,4,,,Oui,331 m²,,234 kWh/m²/an,20240826025711,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
