ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_habitable,Surface_du_séjour,Surface_du_bureau,Caves,Surface_des_caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Type_de_chauffage,Chauffage_au_sol,Type_de_vitrage,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Jardin,Surface_du_jardin,Terrasse_aménagée,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Meublé,Surface_de_la_cuisine,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Équipement_de_la_cuisine,Nombre_de_façades,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Pompe_à_chaleur,Date_de_validité_PEB,Année_de_construction,Surface_salle_à_manger,Type_de_cuisine,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Largeur_du_terrain_à_rue,Emission_de_CO2,Possibilités_pour_profession_libérale,Surface_totale,Surface_du_grenier,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Compteur_Bihoraire,Adaptations_pour_les_seniors,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Citation_pour_infraction_urbanistique,Surface_constructible,Balcon,Permis_durbanisation_accordé,Surface_du_dressing,Attestation__Installation_électrique__Validité,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbc19288,VBC19288,Maison à vendre,85000,Rue Saint Fiacre 89,6031 Monceau-sur-Sambre,,Non,,2,,,,,,125 m²,55 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,,1,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,455 kWh/m²/an,20250107021684,,,,,Information non communiquée,Information non communiquée,,,,,,18 m²,,,,2,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbc42401,VBC42401,Maison à vendre,109000,Rue Julien Durant 13,6031 Monceau-sur-Sambre,À rénover,,,3,16 m²,9 m²,14 m²,,,171 m²,17 m²,,,,,,Oui,,,,Oui,1,1,,1,1,1,,,,,Mazout,,,,,,,,,,,Oui,,Oui,Oui,Oui,,682 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,13 m²,Non,Non,,,,116797 kWh/an,,4,,,,,15/12/2032,1900,12 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbc35308,VBC35308,Maison à vendre,69999,,6031 Monceau-sur-Sambre,À rénover,Non,A l’acte,2,15 m²,13 m²,,,,104 m²,20 m²,,Oui,,Oui,,Oui,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,70 m²,Oui,Oui,Oui,Non,340 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,10 m²,Non,Non,,,,35468 kWh/an,Semi-équipée,2,,,127 m²,,18/10/2034,1950,13 m²,Kitchenette,,2,,64,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbc30927,VBC30927,Maison à vendre,99999,,6031 Monceau-sur-Sambre,Normal,Non,,2,12 m²,12 m²,,,,97 m²,15 m²,,Oui,,,,,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,40 m²,Oui,Oui,Oui,Non,369 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,10 m²,Non,Non,,10 m²,Sud,35923 kWh/an,Equipée,2,Nord,,118 m²,,13/03/2034,1940,,Américaine,,2,,67,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbc28453,VBC28453,Maison à vendre,225000,Rue Emile Constant 6,6031 Monceau-sur-Sambre,Remis à neuf,,Immédiatement,4,15 m²,15 m²,,,,125 m²,28 m²,,,,,,,,,,Oui,,1,,1,,,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,141 m²,Oui,,Oui,Non,,,,,,,Information non communiquée,Information non communiquée,Non,14 m²,Non,Non,,35 m²,Sud-ouest,,,2,Sud-est,1,141 m²,,,,,,,2,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbc28452,VBC28452,Maison à vendre,195000,Rue Emile Constant 8,6031 Monceau-sur-Sambre,Remis à neuf,Non,Immédiatement,2,10 m²,16 m²,,,,106 m²,38 m²,,Oui,,,,,,,,Oui,1,,,1,,,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,98 m²,Oui,Oui,Oui,Non,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,Non,,5 m²,,,,3,Nord-est,1,98 m²,,,,,,,2,,,,,,,,,,,Sud-ouest,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6031/monceau-sur-sambre/vbc05255,VBC05255,Villa à vendre,465000,,6031 Monceau-sur-Sambre,Normal,Non,A l’acte,5,17 m²,14 m²,14 m²,17 m²,17 m²,225 m²,,,Oui,,Oui,,,,,,Oui,2,,,2,5,,,,Oui,,Mazout,,Double vitrage,,,,,Oui,,,,Oui,1900 m²,Oui,,,Oui,142 kWh/m²/an,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,,19 m²,Non,Non,,130 m²,Sud,,Super équipée,4,Nord,,2100 m²,,,1997,,,16 m,1,16 m,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbb90697,VBB90697,Maison à vendre,239999,,6031 Monceau-sur-Sambre,,Non,,8,,,,,,391 m²,62 m²,,Non,,Oui,Non,Non,Non,Non,Non,Oui,1,,,,2,2,,,Oui,,Mazout,,,,,,,,,,,Oui,75 m²,Non,,Oui,,432 kWh/m²/an,202404030029029,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,184464 kWh/an,Semi-équipée,4,Est,4,340 m²,,30/04/2034,,,,20 m,,,,,,,,,,,,,Oui,,,18 m,,,265 m²,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6031/monceau-sur-sambre/vbb54121,VBB54121,Villa à vendre,165000,IMPASSE DU PARC 15,6031 Monceau-sur-Sambre,À rénover,,,3,,,,,,160 m²,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,515 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,79358 kWh/an,,4,,,410 m²,,12/10/2026,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbb82316,VBB82316,Maison à vendre,179000,Rue des Piges 68,6031 Monceau-sur-Sambre,Normal,Non,A l’acte,2,14 m²,11 m²,,,,155 m²,28 m²,,Oui,33 m²,Oui,Oui,Oui,,,,Oui,1,,,1,,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,,Oui,Oui,Oui,Non,332 kWh/m²/an,,"oui, attestation non conforme",,Non,,Information non communiquée,Information non communiquée,Non,13 m²,Non,Non,,14 m²,,42924 kWh/an,Semi-équipée,2,Nord,,144 m²,,10/09/2034,,20 m²,Kitchenette,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbb79724,VBB79724,Maison à vendre,114999,,6031 Monceau-sur-Sambre,Normal,Non,A l’acte,4,18 m²,15 m²,14 m²,17 m²,,124 m²,22 m²,,Oui,,Oui,,Oui,,,,,,,,1,1,1,,,,,,,,,,,,,,,,Oui,,Oui,Oui,Oui,Non,484 kWh/m²/an,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,Non,13 m²,Non,Non,,40 m²,,70277 kWh/an,Semi-équipée,2,,,36 m²,,07/12/2031,1950,12 m²,Kitchenette,5 m,2,5 m,11,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vba69021,VBA69021,Maison à vendre,59999,,6031 Monceau-sur-Sambre,Nouveau,,A l’acte,3,25 m²,20 m²,25 m²,,,250 m²,,,,,,,,,,,,,,,2,2,2,,,,,,Oui,,,,,,,,,,,,Oui,Oui,Oui,Oui,1000 kWh/m²/an,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,,,,,,4,,,1015 m²,,,2024,,,,2,,1000,,,,,,,,,,Oui,,,70 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vba73692,VBA73692,Maison à vendre,249999,,6031 Monceau-sur-Sambre,À rénover,,,3,14 m²,14 m²,12 m²,,,400 m²,,,,,,,,,,,,,,,2,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,,,Oui,Oui,Oui,Non,474 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,,,,29947 kWh/an,Equipée,2,,,200 m²,,08/12/2033,1940,,Américaine,,2,,91,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vba50101,VBA50101,Maison à vendre,139999,,6031 Monceau-sur-Sambre,Normal,Non,A l’acte,2,20 m²,25 m²,,,,146 m²,20 m²,,Oui,,Oui,,Oui,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,Non,,Oui,Oui,Oui,Non,400 kWh/m²/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,14 m²,Non,Non,,8 m²,Sud,54238 kWh/an,Equipée,2,Nord,1,66 m²,,24/08/2026,1940,12 m²,Américaine,,2,,79,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vba22708,VBA22708,Maison à vendre,134999,,6031 Monceau-sur-Sambre,À rénover,,A l’acte,4,12 m²,18 m²,11 m²,12 m²,,142 m²,14 m²,,Oui,,Oui,,Oui,,,,,,,,1,1,1,,,,,Mazout,,Double vitrage,,,,Oui,,,,,Oui,990 m²,Non,Non,Oui,Non,659 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,7 m²,Non,Non,,,Sud,120896 kWh/an,Semi-équipée,4,Nord,1,990 m²,,25/09/2033,1900,13 m²,Kitchenette,55 m,2,55 m,183,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vba16236,VBA16236,Maison à vendre,219999,,6031 Monceau-sur-Sambre,Normal,,A l’acte,4,10 m²,15 m²,18 m²,10 m²,,,21 m²,,Oui,,Oui,,Oui,,,,Oui,1,1,,2,1,3,,,,,Gaz,,Double vitrage,,,,,Oui,,,,Oui,,Oui,Oui,Oui,Non,320 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,13 m²,Non,Non,,24 m²,Sud,83814 kWh/an,Equipée,2,Nord,1,,,08/09/2033,1940,19 m²,Américaine,,3,,262,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6031/monceau-sur-sambre/vbb38851,VBB38851,Maison à vendre,290000,,6031 Monceau-sur-Sambre,Normal,Non,A l’acte,3,,,,,,185 m²,37 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,1,2,,,,,Gaz,,,,,,,,,,,Oui,,Non,,,,,20180102005881,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,118354 kWh/an,Super équipée,2,Est,,607 m²,,,,,,,,,,,,,,,,,,,,,,49 m,,,106 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc91244,VBC91244,Maison à vendre,169900,,6061 Montignies-sur-Sambre,À rénover,Non,,3,20 m²,12 m²,13 m²,,,157 m²,20 m²,,Oui,,Oui,,Oui,,,,Oui,2,,,1,,,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,,Oui,Oui,Oui,,262 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,9 m²,,,,,,35469 kWh/an,Semi-équipée,3,,,,,14/06/2035,,14 m²,Kitchenette,,,,48,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6061/montignies-sur-sambre/vbc91238,VBC91238,Immeuble mixte à vendre,220000,Rue Petite Aise 33,6061 Montignies-sur-Sambre,À restaurer,,,7,,,,,,300 m²,,,,,Oui,,,,,,Oui,,,,3,,,,,,,,,,,,,,,,,,Oui,10 m²,Oui,,,,800 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc90245,VBC90245,Maison à vendre,65000,Chaussée Solvay 60,6061 Montignies-sur-Sambre,À rénover,Non,A l’acte,2,,,,,,100 m²,,,Non,,Oui,Non,Non,Non,Non,Non,,,,,1,,2,,,Non,,,,Double vitrage,,,,,,,,,Oui,,,Oui,,,419 kWh/m²/an,20250515025570,"oui, attestation non conforme",,Non,,Information non communiquée,Information non communiquée,,,,,,,,,,2,,,93 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc89906,VBC89906,Maison à vendre,268000,,6061 Montignies-sur-Sambre,,Non,,3,,,,,,240 m²,55 m²,,Non,,Non,Non,Non,Non,Non,Non,Oui,2,2,,1,,,,,,,Non specifié,,,,,,,,,,,Oui,200 m²,Oui,,,,329 kWh/m²/an,20241023015137,,,,,Information non communiquée,Information non communiquée,,,,,,35 m²,,,,2,Sud-ouest,2,330 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc89957,VBC89957,Maison à vendre,120000,Rue du Vitrier 41,6061 Montignies-sur-Sambre,À rénover,Non,A convenir,2,,,,,,,,,Non,,Oui,Non,Non,Non,Non,Non,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc89445,VBC89445,Maison à vendre,199900,,6061 Montignies-sur-Sambre,,Non,A l’acte,4,,,,,,104 m²,13 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,1,,,,,,,,,,,,,,,,Oui,,Oui,,Oui,,451 kWh/m²/an,20151215003891,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,,,2,Nord-ouest,,,,15/12/2025,,,,,2,,,,,,,,,,,,Oui,,,,,,45 m²,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6061/montignies-sur-sambre/vbc87842,VBC87842,Appartement à vendre,85000,,6061 Montignies-sur-Sambre,Normal,,,1,,,,,,63 m²,,,Oui,,,,,,,,,,,,1,1,1,,,,,,,Double vitrage,,,,Oui,,,,,,,,Oui,Oui,,157 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Oui,,2,,,9913 kWh/an,,2,,,,,31/10/2026,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc79067,VBC79067,Maison à vendre,169000,Rue du Braquet 38,6061 Montignies-sur-Sambre,Normal,Non,A l’acte,3,,,,,,135 m²,,,,,Oui,,,,,,Oui,1,,40 m²,1,,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,,,Oui,Oui,,,,,,,,Information non communiquée,Information non communiquée,Non,,,Non,,,,121425 kWh/an,,3,,,885 m²,,17/04/2035,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc69868,VBC69868,Maison à vendre,265000,,6061 Montignies-sur-Sambre,À rénover,Non,,3,,,,,,110 m²,,,Oui,,Oui,,,,,,,,,16 m²,1,,1,,,,,Mazout,,Double vitrage,,,,,,,,,Oui,,Oui,Oui,Oui,,435 kWh/m²/an,,"oui, attestation non conforme",,Non,,Information non communiquée,Information non communiquée,Non,,Non,,,,,60576 kWh/an,,3,,,1290 m²,,01/05/2035,,,,,2,,,,,,,,,,,,,Oui,,,Non,,,,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vwd12002,VWD12002,Maison à vendre,59000,,6061 Montignies-sur-Sambre,À rénover,,A l’acte,1,,,,,,65 m²,,,Oui,,,,,,,,,,,,,,,,,,,Non specifié,,Simple vitrage,,,,,,,,,Oui,,,Oui,Oui,,838 kWh/m²/an,20240525008598,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbb87935,VBB87935,Maison à vendre,180000,L?opold 30 et 32,6061 Montignies-sur-Sambre,,,,4,,,,,,251 m²,,,Oui,,Oui,,,,,,,,,,,,,,,,,Gaz,,Double vitrage,,,,,,,,,,,,,Oui,,526 kWh/m²/an,20180525014625,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,215 m²,,25/05/2028,,,,,2,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc85867,VBC85867,Maison à vendre,148000,,6061 Montignies-sur-Sambre,,Non,,3,,,,,,115 m²,40 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,,1,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,422 kWh/m²/an,20181203006198,,,,,Information non communiquée,Information non communiquée,,,,,,25 m²,,64529 kWh/an,,2,Ouest,,125 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbb35691,VBB35691,Maison à vendre,199000,Rue Samaritaine 1+,6061 Montignies-sur-Sambre,Normal,Non,,5,,,,,,262 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,2,,3,,,,,Mazout,,,,,,,,,,,,,,,,,329 kWh/m²/an,2024036025035,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Semi-équipée,,,,155 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc84171,VBC84171,Maison à vendre,275000,Rue des Guides 77A,6061 Montignies-sur-Sambre,Excellent,Non,,2,,,,,,209 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,2,,,1,,2,,,,,,,,,,,,,,,,Oui,,,,,,147 kWh/m²/an,20250107002593,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,2,,1,243 m²,,07/01/2035,,,,,,,,,,,,,,,,,,,,,,,105 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc84170,VBC84170,Maison à vendre,275000,Rue des Guides 77A,6061 Montignies-sur-Sambre,Excellent,Non,,2,,,,,,209 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,2,,,1,,2,,,,,,,,,,,,,,,,Oui,,,,,,147 kWh/m²/an,20250107002593,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,,2,,1,243 m²,,07/01/2035,,,,,,,,,,,,,,,,,,,,,,,105 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc83346,VBC83346,Maison à vendre,179000,,6061 Montignies-sur-Sambre,,Non,A l’acte,3,,,,,,256 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,1,,,1,,2,,,,,Mazout,,,,,,,,,,,Oui,,Oui,,Oui,,428 kWh/m²/an,20250530021733,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Super équipée,3,,,591 m²,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc81873,VBC81873,Maison à vendre,59000,Rue du cimetière 64,6061 Montignies-sur-Sambre,À rénover,,Immédiatement,2,20 m²,10 m²,,,,102 m²,,,Oui,,Oui,,Oui,,,,,,,,1,2,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,235 m²,Oui,Oui,,Non,542 kWh/m²/an,,"oui, attestation conforme",,Non,,Pas de risque d’inondation,Information non communiquée,,25 m²,Non,Non,,17 m²,,75005 kWh/an,,2,Sud-ouest,,340 m²,,29/01/2035,1950,13 m²,Indépendante,6 m,2,6 m,99,,,,,,,,,,,,,,Non,,,,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc78522,VBC78522,Maison à vendre,159000,Rue Francois Reconnu 34,6061 Montignies-sur-Sambre,Normal,Non,,3,15 m²,15 m²,12 m²,,,120 m²,,,Oui,,,,,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,20 m²,Oui,,Oui,Non,343 kWh/m²/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,Non,Non,,10 m²,,41172 kWh/an,Equipée,2,,10,100 m²,,02/05/2035,1960,,Américaine,4 m,2,4 m,63,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6061/montignies-sur-sambre/vbc77936,VBC77936,Appartement à vendre,65000,Rue Saint-Charles 10,6061 Montignies-sur-Sambre,Normal,,,1,,,,,,54 m²,,,,,,,,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,Oui,,,,,,,,,,,290 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,15686 kWh/an,Semi-équipée,2,,,,,20/05/2035,,,Kitchenette,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc77416,VBC77416,Maison à vendre,145000,Rue Trieu Kaisin 375 A,6061 Montignies-sur-Sambre,Normal,Non,,1,,,,,,73 m²,23 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,1,,,,,,,,,,,,,,,,Oui,,,,,,635 kWh/m²/an,20250509006219,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Super équipée,4,,,3000 m²,,09/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc67275,VBC67275,Maison à vendre,180000,Chaussée de Châtelineau 61,6061 Montignies-sur-Sambre,À rénover,,A l’acte,4,16 m²,16 m²,28 m²,,,154 m²,15 m²,,Oui,,Oui,,Oui,,,,,,,,1,,1,,,,,Gaz,,Double vitrage,,,,,,,,,,,Oui,Oui,Oui,Non,424 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,17 m²,Non,Non,,20 m²,,65116 kWh/an,Equipée,3,Sud,,90 m²,,20/03/2035,1899,17 m²,Américaine,5 m,2,5 m,782,,,,,,,,,,Oui,,,23 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc75228,VBC75228,Maison à vendre,190000,Rue du Chet 22,6061 Montignies-sur-Sambre,À rénover,,A l’acte,3,15 m²,13 m²,16 m²,,,133 m²,,8 m²,Oui,64 m²,Oui,,Oui,,,,Oui,1,,,1,1,2,5 m²,,,,Mazout,,,,,,,Oui,,,,Oui,951 m²,Oui,Oui,Oui,Non,519 kWh/m²/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,11 m²,Non,Oui,,32 m²,,89317 kWh/an,Equipée,3,,1,1070 m²,,,1850,21 m²,Américaine,6 m,2,6 m,129,,,17 m²,,,,,,,Oui,,,73 m,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc73143,VBC73143,Maison à vendre,150000,Chaussée de Châtelineau 154,6061 Montignies-sur-Sambre,Normal,Non,A l’acte,3,,,,,,143 m²,40 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,1,3,,,,,Mazout,,,,,,,,,,,Oui,,,,Oui,,429 kWh/m²/an,20250128022135,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Semi-équipée,2,,,,,28/01/2035,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc72987,VBC72987,Maison à vendre,120000,,6061 Montignies-sur-Sambre,À rénover,Non,A l’acte,3,,,,,,85 m²,20 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,1,,1,,,,,Mazout,,,,,,,,,,,Oui,,Oui,,Oui,,330 kWh/m²/an,20250504002834,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,,Semi-équipée,3,Est,,,,04/05/2035,,,,,2,,,,,,,,,,,,,,,,,,46 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6061/montignies-sur-sambre/vbc72391,VBC72391,Maison à vendre,130000,Rue François Reconnu 3,6061 Montignies-sur-Sambre,À rénover,,,3,15 m²,11 m²,9 m²,,,109 m²,30 m²,,Oui,,Oui,,,,,,,,,,1,,1,,,,,Gaz,,,,,,,,,,,Oui,,Oui,Oui,Oui,Non,565 kWh/m²/an,,"oui, attestation non conforme",,Non,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,,30 m²,,61393 kWh/an,,3,,,252 m²,,,,,,,1,,103,,,,,,,,,,Oui,,,,,,,,,,,,,,,
