ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Garage,Nombre_de_place_de_parking_intérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Grenier,Surface_du_grenier,Largeur_de_la_façade,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_du_bureau,Surface_des_caves,Porte_daccès_sécurisée,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Référence_PEB,Nombre_de_places_de_parking_extérieur,Jardin,Station_de_charge_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Surface_du_jardin,Type_de_cuisine,Adoucisseur_deau,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Nombre_de_Garages,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Affectation_urbanistique_la_plus_récente,Surface_totale,Orientation_du_jardin,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Balcon,Panneaux_solaires_thermiques,Surface_salle_à_manger,Appartement_de_service,Porte_de_garage_motorisée,Clef_électronique,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_du_dressing,Espace_ouvert_sensible_à_leau__WORG,Surface_du_garage,Niveau_E,Niveau_K,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc79170,VBC79170,Appartement à vendre,390000,Rue de l'Etang 107-121,1040 Etterbeek,Nouveau,2027,,1,12 m²,69 m²,Non,,Oui,Super équipée,,1,,1,Air pulsé,Double vitrage,Oui,Non,Non,1,Nord,2,3,Oui,,Oui,Non,45 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,Oui,5 m²,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1040/etterbeek/vbc79057,VBC79057,Penthouse à vendre,720000,Rue des Aduatiques 119 A7,1040 Etterbeek,Nouveau,2024,A l’acte,2,14 m²,138 m²,Non,56 m²,Oui,Super équipée,,1,1,1,,Double vitrage,Oui,Oui,Non,4,,2,4,,Oui,,Non,51 kWh/m²/an,,,8,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,10 m²,,,,Oui,37 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/rbt36804,RBT36804,Appartement à vendre,395000,Charles Degrouxstraat 115-117,1040 Etterbeek,Excellent,1961,,3,,180 m²,Non,,Oui,,,1,,4,Mazout,Double vitrage,,Oui,,,,3,2,Oui,,Oui,,167 kWh/m²/an,,30/03/2033,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,12 m²,,,,,,,,,,,,,,,,,,,Oui,,,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc76565,VBC76565,Appartement à vendre,475000,Chaussée Saint-Pierre 373 AA11,1040 Etterbeek,Excellent,2015,A l’acte,2,15 m²,89 m²,Non,24 m²,Oui,Super équipée,,2,2,1,Gaz,Double vitrage,Oui,Oui,Oui,1,,2,3,,Oui,Oui,Non,68 kWh/m²/an,,03/11/2026,14,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,9 m²,,Oui,1,Oui,10 m²,Sud,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc65460,VBC65460,Appartement à vendre,275000,,1040 Etterbeek,Normal,,,1,13 m²,79 m²,Non,20 m²,,,9 m²,1,,1,Gaz,Double vitrage,Oui,Non,Non,2,Sud-ouest,2,4,,,,Non,152 kWh/m²/an,,,30,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,,,Oui,5 m²,Nord-est,,,,,6 m,,,6 m,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vwd13406,VWD13406,Studio à vendre,95000,rue de Theux 140,1040 Etterbeek,,,A l’acte,0,,22 m²,,,,,,,,,Gaz,Simple vitrage,Oui,Oui,,2,,,,,,,,311 kWh/m²/an,,,62,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,20240911-0000689999-01-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 m²,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc75219,VBC75219,Maison à vendre,754000,,1040 Etterbeek,Excellent,1920,,5,22 m²,240 m²,Oui,22 m²,Oui,Super équipée,16 m²,3,3,5,Gaz,Double vitrage,Oui,Non,Non,,Sud-est,2,3,Oui,Oui,Oui,Non,,497 kWh/an,,99,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Oui,11 m²,22 m²,,,Oui,8 m²,,11 m²,35 m²,Oui,,7 m,65 m²,,7 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc72722,VBC72722,Appartement à vendre,289000,Avenue des Champs 112,1040 Etterbeek,Normal,1956,,2,13 m²,77 m²,Non,,,Equipée,,1,,1,Gaz,Double vitrage,Oui,Non,Non,0,,2,3,Oui,Oui,Oui,Non,351 kWh/m²/an,27147 kWh/an,,70,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc72541,VBC72541,Appartement à vendre,255000,Avenue des Nerviens 135-137,1040 Etterbeek,Excellent,1962,,1,12 m²,59 m²,,27 m²,Oui,Super équipée,,1,,1,Gaz,Double vitrage,Oui,Oui,Non,3,Nord,,6,Oui,Oui,Oui,Non,221 kWh/m²/an,,,44,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc72392,VBC72392,Maison à vendre,424000,,1040 Etterbeek,À rénover,1948,A l’acte,3,14 m²,110 m²,Non,29 m²,,,9 m²,2,,2,Gaz,Double vitrage,,,,,Nord-ouest,2,,,,,Non,383 kWh/m²/an,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,12 m²,10 m²,,,Oui,23 m²,Sud-est,,,Oui,,5 m,73 m²,,5 m,,,,,,,,,4 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc72335,VBC72335,Studio à vendre,249000,Rue de Haerne 69,1040 Etterbeek,Normal,1912,,1,,50 m²,Oui,,,Super équipée,,1,1,,Gaz,,,Non,Non,4,,2,4,,,,Non,415 kWh/m²/an,,,84,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc34083,VBC34083,Maison à vendre,925000,,1040 Etterbeek,À rénover,1898,Immédiatement,7,20 m²,340 m²,Non,30 m²,Oui,,10 m²,3,3,3,Gaz,,Oui,Non,Non,,,2,6,Oui,Oui,Oui,Non,433 kWh/m²/an,,,85,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,20 m²,20 m²,,,Oui,20 m²,Sud-ouest,20 m²,20 m²,,,6 m,185 m²,,6 m,,Oui,,,,,,,,,,,Oui,,,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc71897,VBC71897,Appartement à vendre,195000,nervien 137,1040 Etterbeek,,,,1,15 m²,35 m²,,20 m²,Non,Equipée,5 m²,1,,1,Gaz,,Oui,Oui,,1,,,6,,,,Non,170 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,Non,5 m²,Non,,,,,,,,,,,,Non,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc71776,VBC71776,Appartement à vendre,249500,,1040 Etterbeek,,1953,A l’acte,1,,64 m²,Non,25 m²,Non,,,1,,1,Non specifié,,,Non,,3,,,3,,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,,Oui,2 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc71768,VBC71768,Appartement à vendre,350000,,1040 Etterbeek,,1958,Immédiatement,2,,94 m²,Non,32 m²,Non,,,1,,1,Mazout,,,Oui,,2,,2,6,,Oui,Oui,,199 kWh/m²/an,18649 kWh/an,07/11/2033,51,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,6 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1040/etterbeek/vbc71733,VBC71733,Immeuble mixte à vendre,325000,Rue des Champs 50,1040 Etterbeek,À restaurer,1904,A l’acte,3,27 m²,181 m²,Non,22 m²,,,13 m²,1,1,2,Gaz,Double vitrage,,Non,Non,,,2,2,,Oui,Oui,Non,676 kWh/m²/an,,,133,"non, pas d'attestation",Information non communiquée,Information non communiquée,,10 m²,10 m²,,,,,,,,Oui,,,82 m²,,,,,,,,,,,,,,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc71732,VBC71732,Appartement à vendre,365000,Rue Baron Lambert 4,1040 Etterbeek,Normal,1910,A l’acte,2,12 m²,90 m²,Non,,Oui,Super équipée,,1,1,2,,Double vitrage,,Non,Non,,,2,2,,,,Non,343 kWh/m²/an,,,68,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc71731,VBC71731,Maison à vendre,365000,Rue Baron Lambert 4,1040 Etterbeek,Normal,1910,A l’acte,2,12 m²,90 m²,Non,,Oui,Super équipée,,1,1,2,,Double vitrage,,Non,Non,,,2,2,,,,Non,343 kWh/m²/an,,,68,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,15 m²,,,,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1040/etterbeek/vbc71596,VBC71596,Maison de maître à vendre,925000,,1040 Etterbeek,À rénover,1895,A l’acte,6,24 m²,300 m²,Non,31 m²,Oui,Equipée,8 m²,3,2,3,Gaz,,,Non,,,Nord-est,2,3,Oui,Oui,Oui,,433 kWh/m²/an,433 kWh/an,,85,,Pas de risque d’inondation,Information non communiquée,Non,16 m²,24 m²,,,Oui,15 m²,,16 m²,13 m²,,,6 m,180 m²,,6 m,,Oui,,,,,,,,,,,Oui,,,,,103 m²,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1040/etterbeek/vbc71050,VBC71050,Rez-de-chaussée à vendre,350000,,1040 Etterbeek,Normal,,A l’acte,1,11 m²,60 m²,Non,26 m²,,,4 m²,1,,1,,Double vitrage,,Oui,Non,0,Est,,6,,,,Non,162 kWh/m²/an,9 kWh/an,17/09/2034,32,,Information non communiquée,Information non communiquée,Non,,,,,Oui,29 m²,Ouest,,,,,,,,,,,,,,,,,4 m²,,,,Oui,,,,,29 m²,,,,,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc63185,VBC63185,Appartement à vendre,215000,,1040 Etterbeek,Normal,,A l’acte,1,10 m²,63 m²,Non,18 m²,,,7 m²,1,,1,,Double vitrage,Oui,Non,,0,Sud-est,2,,,,,Non,888 kWh/m²/an,56 kWh/an,20/08/2028,173,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,5 m²,Nord-ouest,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc69458,VBC69458,Appartement à vendre,150000,,1040 Etterbeek,Normal,,A l’acte,1,15 m²,56 m²,,,,,,1,1,1,,,Oui,Oui,,0,,,,,,,,429 kWh/m²/an,,,86,,Information non communiquée,Information non communiquée,,,,,,Oui,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc68944,VBC68944,Appartement à vendre,275000,,1040 Etterbeek,À rénover,1939,,2,15 m²,71 m²,,15 m²,,Semi-équipée,10 m²,1,,1,Gaz,Double vitrage,Oui,,,6,Ouest,2,6,Oui,Oui,Oui,,693 kWh/m²/an,,03/01/2025,139,,Pas de risque d’inondation,Information non communiquée,Oui,11 m²,,,,Oui,3 m²,Est,,,,,15 m,,,15 m,,,,,,,,,4 m²,,,,,,Oui,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc68943,VBC68943,Appartement à vendre,275000,,1040 Etterbeek,À rénover,1939,,2,15 m²,71 m²,,15 m²,,Semi-équipée,10 m²,1,,1,Gaz,Double vitrage,Oui,,,2,Ouest,2,6,Oui,Oui,Oui,,219 kWh/m²/an,,03/01/2025,43,,Pas de risque d’inondation,Information non communiquée,Oui,11 m²,,,,Oui,3 m²,Est,,,,,15 m,,,15 m,,,,,,,,,4 m²,,,,,,Oui,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc60265,VBC60265,Maison à vendre,975000,,1040 Etterbeek,À rénover,1952,,6,13 m²,330 m²,Non,65 m²,Oui,Semi-équipée,13 m²,2,2,3,Mazout,Simple vitrage,,Non,Non,,,2,3,,Oui,,Non,390 kWh/m²/an,153954 kWh/an,21/02/2035,99,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,17 m²,20 m²,Oui,1,Oui,30 m²,Est,14 m²,17 m²,,,8 m,414 m²,,8 m,,Oui,,,,12 m²,,,,,,1,Oui,,,,,240 m²,Kitchenette,,,,,,,,,,,Oui,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc67501,VBC67501,Maison à vendre,985000,,1040 Etterbeek,Excellent,1909,A l’acte,4,16 m²,191 m²,Non,37 m²,,Super équipée,,2,,,Gaz,Double vitrage,,Non,Non,,,2,2,Oui,,,Non,188 kWh/m²/an,188 kWh/an,07/02/2035,37,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,30 m²,16 m²,Oui,,Oui,,Nord,11 m²,,,,,173 m²,,,,Oui,,,,,,,,,,,Oui,,,,,70 m²,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc67439,VBC67439,Maison à vendre,640000,Rue Jonniaux 6,1040 Etterbeek,À rénover,,,6,,212 m²,,,Oui,,,1,,,Mazout,Simple vitrage,,Non,Non,,,,,,,,,572 kWh/m²/an,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Oui,15 m²,,75 m²,,,Non,,,,,,5 m²,,5 m²,,20250228-TEST,,,,,Non,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc66348,VBC66348,Appartement à vendre,420000,Rue Baron de Castro 57,1040 Etterbeek,Normal,1945,,2,,94 m²,Non,,,,,1,,1,Gaz,,,Non,,0,Sud-ouest,2,4,,,Oui,,338 kWh/m²/an,31641 kWh/an,18/09/2028,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,201809180000535346012,,Oui,,,,,,,,,,,,,,,,,,,,94 m²,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc65521,VBC65521,Appartement à vendre,245000,,1040 Etterbeek,Normal,1958,A l’acte,1,14 m²,75 m²,Non,27 m²,Oui,Semi-équipée,11 m²,1,,1,Gaz,Double vitrage,Oui,Oui,Non,4,,,6,,Oui,Oui,Non,168 kWh/m²/an,13608 kWh/an,31/05/2031,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,Oui,5 m²,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1040/etterbeek/vbc65356,VBC65356,Penthouse à vendre,995000,Avenue de Tervueren 13 17,1040 Etterbeek,Remis à neuf,,A l’acte,3,20 m²,198 m²,Non,70 m²,Oui,Super équipée,18 m²,3,,2,,Double vitrage,Oui,Oui,,4,,2,4,,,,Non,90 kWh/m²/an,,,17,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,15 m²,19 m²,Oui,35,Oui,42 m²,Sud-ouest,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc65263,VBC65263,Appartement à vendre,695000,Avenue de la Joyeuse Entrée 9-10,1040 Etterbeek,Normal,1990,,3,15 m²,184 m²,Non,55 m²,Oui,Super équipée,20 m²,3,3,4,Gaz,Double vitrage,Oui,Oui,Non,1,,2,8,,Oui,,Non,145 kWh/m²/an,,08/07/2034,28,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,19 m²,12 m²,Oui,1,Oui,8 m²,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc64606,VBC64606,Appartement à vendre,330000,Rue Commandant Ponthier 67,1040 Etterbeek,Normal,1930,A l’acte,2,11 m²,85 m²,Non,18 m²,Oui,,5 m²,1,,1,Gaz,Double vitrage,Oui,Non,,3,,3,3,,Oui,Oui,,436 kWh/m²/an,,,87,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,11 m²,,,,,,,,,,,,,,,,Oui,,,,,15 m²,Oui,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1040/etterbeek/vbc64068,VBC64068,Duplex à vendre,289000,Rue Champ du Roi 106,1040 Etterbeek,Normal,1930,A l’acte,1,14 m²,68 m²,Non,,,,,1,1,,Gaz,Double vitrage,Oui,Non,Non,3,Sud-est,2,4,Oui,Oui,Oui,Non,158 kWh/m²/an,8405 kWh/an,30/11/2033,32,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,Oui,,6 m,,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc63929,VBC63929,Appartement à vendre,275000,,1040 Etterbeek,Normal,1918,A l’acte,1,6 m²,56 m²,Oui,27 m²,,,3 m²,1,,1,,Double vitrage,Oui,Non,Non,1,Sud-est,2,,,,,Non,492 kWh/m²/an,,14/01/2035,98,,Information non communiquée,Information non communiquée,Non,,,,,Oui,,Sud-est,,,,,12 m,,,12 m,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc63184,VBC63184,Appartement à vendre,398000,Stevinstraat 135,1040 Etterbeek,Remis à neuf,1961,,2,13 m²,88 m²,Non,,,Super équipée,,1,1,1,Mazout,Double vitrage,,Oui,Non,2,,3,4,,,,Non,187 kWh/m²/an,,,37,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,12 m²,,,,Oui,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc62392,VBC62392,Appartement à vendre,385000,Rue du Cornet 174,1040 Etterbeek,Normal,1939,A l’acte,3,11 m²,89 m²,Non,27 m²,Oui,Super équipée,9 m²,2,1,2,Mazout,Double vitrage,Oui,Oui,Non,2,,,4,,,,Non,289 kWh/m²/an,25704 kWh/an,01/07/2031,75,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,11 m²,5 m²,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc61912,VBC61912,Appartement à vendre,425000,,1040 Etterbeek,,,A partir du : 01/07/2025,2,,108 m²,,30 m²,Non,,,1,,,Electrique,,,,,2,,2,,,,,,118 kWh/m²/an,,,23,,Information non communiquée,Information non communiquée,Non,,,,,Oui,4 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,C 20170115-369523-01-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1040/etterbeek/vbc44529,VBC44529,Duplex à vendre,349000,,1040 Etterbeek,À rénover,,A l’acte,3,12 m²,109 m²,Non,34 m²,,,6 m²,1,,1,,Double vitrage,,Non,Non,2,Sud-ouest,2,3,,,,Non,223 kWh/m²/an,24 kWh/an,,44,,Information non communiquée,Information non communiquée,Non,16 m²,19 m²,,,,,,,,Oui,,,,,,,,,,,,,,9 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc60184,VBC60184,Appartement à vendre,375000,Place du Roi Vainqueur 27 11,1040 Etterbeek,À rénover,1958,,2,,90 m²,Non,37 m²,Non,,,1,,1,Gaz,,,Oui,,3,Sud-ouest,2,6,,,,,206 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,2 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc60164,VBC60164,Appartement à vendre,360000,Boulevard Louis Schmidt 48,1040 Etterbeek,À rénover,1946,A l’acte,2,13 m²,110 m²,Non,33 m²,,Equipée,,1,1,1,Mazout,Simple vitrage,,Oui,Non,2,,2,8,,,,Non,260 kWh/m²/an,28642 kWh/an,21/02/2035,67,"non, pas d'attestation",Information non communiquée,Information non communiquée,,14 m²,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
