ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Surface_du_séjour,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_4,Caves,Parlophone,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_du_jardin,Surface_de_la_terrasse,Largeur_du_terrain_à_rue,Disponibilité_du_bien,Surface_du_bureau,Salle_à_manger,Dressing,Buanderie,Local_vélo,Référence_PEB,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_garage,Surface_salle_à_manger,Orientation_du_jardin,Profondeur_du_terrain,Surface_constructible,Air_conditionné,Étage_de_lappartement,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Niveau_E,Niveau_K,Attestation__Asbuilt,Feu_ouvert,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/1083/ganshoren/vbc91809,VBC91809,Appartement à vendre,225000,,1083 Ganshoren,À rénover,Non,1970,2,15 m²,15 m²,,88 m²,Non,30 m²,,,,,,Equipée,Américaine,7 m²,1,,1,,Mazout,,Oui,Oui,2,3,,,Oui,Ouest,,Oui,Oui,Oui,,Non,291 kWh/m²/an,23697 kWh/an,14/11/2026,62,"non, pas d'attestation",,,,Risque moyen,Inondable délimitée,,Oui,Oui,,Est,,,3 m²,,A l’acte,,,,,,,,,4 m²,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91808,VBC91808,Appartement à vendre,650000,,1000 Bruxelles,,Non,,3,,,,174 m²,,31 m²,Non,Non,Oui,,,,,,1,2,,,Electrique,,,,2,,2,,Oui,,,,,,,,263 kWh/m²/an,,,42,,,,,Information non communiquée,Information non communiquée,,Non,,,Sud,,,,,,,Non,Non,Non,Non,E- 20250517-0000714764-01-4,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91807,VBC91807,Appartement à vendre,390000,Avenue Everard 20,1190 Forest,Nouveau,,,2,,,,87 m²,Non,,,,,,,Super équipée,,,2,1,,,Gaz,,Non,Non,2,3,,,Oui,Sud-ouest,,,,,,Non,142 kWh/m²/an,,,28,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,6 m²,,Immédiatement,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vbc91806,VBC91806,Immeuble mixte à vendre,440000,Rue de la Carpe 37,1080 Molenbeek-Saint-Jean,Normal,Oui,1859,5,13 m²,13 m²,20 m²,240 m²,Non,,,,,,,Equipée,Américaine,,4,1,3,,Gaz,Double vitrage,Non,Non,2,3,,,Oui,,80 m²,Oui,Oui,Oui,,Non,192 kWh/m²/an,19989 kWh/an,,38,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,20 m²,,,,,5 m,,,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc91805,VBC91805,Appartement à vendre,149000,Rue Fik guidon 3,1080 Molenbeek-Saint-Jean,À rénover,Oui,1938,2,12 m²,7 m²,,62 m²,Non,17 m²,,,,,,Semi-équipée,Kitchenette,7 m²,1,1,1,,Gaz,Double vitrage,Non,Non,2,2,,,,,,Oui,Oui,Oui,,Non,703 kWh/m²/an,,06/11/2032,141,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,7 m,,,7 m,,6 m²,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91804,VBC91804,Appartement à vendre,269000,Avenue du Domaine 25,1190 Forest,À rénover,Oui,,2,16 m²,13 m²,,100 m²,Non,30 m²,,,,,,Equipée,Américaine,8 m²,1,1,1,,Mazout,Double vitrage,Oui,Oui,3,5,,,Oui,Sud,,Oui,Oui,Oui,,Non,368 kWh/m²/an,,,96,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,Oui,,Sud,,,9 m²,,,,,,,,,,,5 m²,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8930/menen/vbc91802,VBC91802,Maison à vendre,335000,,8930 Menen,Normal,Non,,4,17 m²,12 m²,17 m²,,Non,,Oui,,,,,Semi-équipée,Kitchenette,,1,1,2,,Air pulsé,Double vitrage,Non,Oui,2,,,,,,160 m²,Oui,,Oui,,Non,353 kWh/m²/an,,15/11/2034,7130,"oui, attestation conforme",Non,Non,Non,Information non communiquée,Information non communiquée,14 m²,Oui,,,,5 m,,,5 m,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1030/schaerbeek/vbc91801,VBC91801,Maison de maître à vendre,1350000,,1030 Schaerbeek,Normal,,1929,6,20 m²,15 m²,13 m²,236 m²,Non,70 m²,Oui,,Oui,1,,Super équipée,,13 m²,3,3,3,,Gaz,,Non,Non,2,3,1,Oui,Oui,Sud-ouest,360 m²,Oui,Oui,Oui,,Non,238 kWh/m²/an,64736 kWh/an,16/05/2033,47,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,12 m²,Oui,,,Nord-est,10 m,245 m²,40 m²,10 m,Immédiatement,,Oui,,,,,,,,,,23 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1200/woluwe-saint-lambert/vbc91800,VBC91800,Maison de maître à vendre,1350000,,1200 Woluwe-Saint-Lambert,Normal,,1929,6,20 m²,15 m²,13 m²,236 m²,Non,70 m²,Oui,,Oui,1,,Super équipée,,13 m²,3,3,3,,Gaz,,Non,Non,2,3,1,Oui,Oui,Sud-ouest,360 m²,Oui,Oui,Oui,,Non,238 kWh/m²/an,64736 kWh/an,16/05/2033,47,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,12 m²,Oui,,,Nord-est,10 m,245 m²,40 m²,10 m,Immédiatement,,Oui,,,,,,,,,,23 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91799,VBC91799,Appartement à vendre,295000,Avenue Brugmann 328 2F,1180 Uccle,Normal,,1974,2,14 m²,11 m²,,72 m²,Non,27 m²,,,Oui,1,,Equipée,Américaine,7 m²,1,1,1,,Gaz,,Oui,Oui,3,10,,,Oui,,,Oui,,Oui,,Non,104 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,Sud-ouest,,,,,A l’acte,,,,,,,4 m²,,,,15 m²,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6830/bouillon/vbc91798,VBC91798,Maison à vendre,199000,Rue des Ferronniers 16,6830 Bouillon,Normal,,,4,10 m²,8 m²,9 m²,119 m²,Non,30 m²,Oui,,Oui,,,Equipée,Américaine,7 m²,1,2,3,,,Double vitrage,Non,Non,3,4,,Oui,Oui,,130 m²,Oui,,Oui,,Non,295 kWh/m²/an,37662 kWh/an,17/06/2035,10,"non, pas d'attestation",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,15 m²,Oui,,,Ouest,8 m,45 m²,15 m²,8 m,A l’acte,,,Oui,,,,20 m²,24 m²,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 m²,,,
https://immovlan.be/fr/detail/maison/a-vendre/6150/anderlues/vbc91797,VBC91797,Maison à vendre,99000,Rue Paul Janson 45,6150 Anderlues,À rénover,,,2,23 m²,18 m²,,164 m²,,17 m²,Oui,,Oui,,,,Indépendante,14 m²,1,1,1,,,Double vitrage,,,2,,,Oui,,,310 m²,Oui,,,,,386 kWh/m²/an,63508 kWh/an,,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,Oui,,,,,,,,,,Oui,,,,,,,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8310/sint-kruis/rbt72848,RBT72848,Maison à vendre,348800,Maalse Steenweg 120,8310 Sint-Kruis,Normal,,1930,5,22 m²,17 m²,14 m²,214 m²,Non,37 m²,Oui,,,,,Equipée,Américaine,26 m²,1,1,3,,Gaz,Double vitrage,Non,Non,3,3,,Oui,Oui,Nord-ouest,128 m²,Oui,Oui,Oui,Oui,Non,365 kWh/m²/an,,30/05/2035,15433,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,13 m²,Oui,,,,6 m,,25 m²,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1770/liedekerke/rbt72847,RBT72847,Maison à vendre,325000,Stationsstraat 209,1770 Liedekerke,Normal,,1935,5,13 m²,16 m²,10 m²,312 m²,Non,42 m²,Oui,,Oui,1,2,,,40 m²,2,,2,,Gaz,Double vitrage,Oui,Oui,3,,,,,,350 m²,Oui,Oui,Oui,Oui,Non,740 kWh/m²/an,,,,"non, pas d'attestation",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,14 m²,Oui,,,,,,,,,,Oui,,,,,,,,,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 m²,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9300/alost/rbt72846,RBT72846,Maison à vendre,320000,Moorselbaan 93,9300 Alost,Excellent,,,3,,,,131 m²,Non,,,,,,,Super équipée,,,1,1,2,Oui,,Double vitrage,Non,,2,,,Oui,Oui,Sud-ouest,158 m²,Oui,Oui,Oui,,Non,,,,,,Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,5 m,90 m²,,5 m,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc91792,VBC91792,Appartement à vendre,159000,Rue Goffart,4100 Seraing,À rénover,,,2,11 m²,,,75 m²,Non,,,,Oui,1,,,,,1,1,1,,Non specifié,,Non,Non,,2,,,,,,,,,,Non,,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4101/jemeppe/vbc91791,VBC91791,Maison à vendre,115000,Rue de Hollogne 165,4101 Jemeppe,Normal,,,4,6 m²,12 m²,9 m²,140 m²,Non,23 m²,,,,,,Equipée,Américaine,10 m²,1,1,2,,,Double vitrage,Non,Non,2,2,,,,,50 m²,,,Oui,,Non,388 kWh/m²/an,54194 kWh/an,15/08/2026,71,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,11 m²,,,Oui,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/flenu/vbc91790,VBC91790,Maison à vendre,159000,Rue du Moulin d'en Haut 173,7012 Flénu,Normal,,,3,12 m²,12 m²,8 m²,80 m²,Non,37 m²,Oui,,,,,Equipée,Américaine,9 m²,1,1,2,,Gaz,Double vitrage,Non,Non,2,,,,Oui,,,Oui,Oui,Oui,,,241 kWh/m²/an,28420 kWh/an,02/06/2025,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,Oui,,,,5 m,,25 m²,5 m,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/01/2014,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7034/saint-denis/vbc91789,VBC91789,Maison à vendre,220000,Chemin vert 31,7034 Saint-Denis,À rénover,,,5,19 m²,16 m²,17 m²,266 m²,Non,35 m²,Oui,,Oui,1,,,,20 m²,1,,1,,,,,,3,1,3,Oui,Oui,,1990 m²,,,,,,579 kWh/m²/an,109067 kWh/an,,,,,,,Information non communiquée,Information non communiquée,12 m²,,,,,15 m,1804 m²,60 m²,15 m,,,,,,,,,,7 m²,,,,,83 m,,,,,,,,,,,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8610/kortemark/rbt72843,RBT72843,Maison à vendre,239000,Kasteelstraat 2,8610 Kortemark,,Non,,3,,,,165 m²,,,Oui,Non,Oui,1,,,,,1,,2,,Mazout,Double vitrage,Non,Non,2,2,2,Oui,Oui,,472 m²,,,,,Non,396 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Est,9 m,,30 m²,13 m,,,Non,Non,Non,Non,20250617-0003626301-RES-1,,,,Non,,,,33 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt72842,RBT72842,Maison à vendre,149000,Dorpsstraat 34,8680 Koekelare,,Non,1947,4,,,,302 m²,,,Oui,Non,,,,,,,1,,2,,,,Non,Non,3,2,,,Oui,,335 m²,,,,,Non,0 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Nord-ouest,8 m,,21 m²,8 m,A l’acte,,Non,Non,Non,Non,20220830-0002664028-RES-1,,,,Non,,,,41 m,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72841,RBT72841,Maison à vendre,399000,Molenstraat 19,8420 De Haan,,Non,,3,,,,159 m²,,,Non,Non,Oui,,,,,,2,,2,,,,Non,Non,2,,,Oui,,,337 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72840,RBT72840,Maison à vendre,419000,Molenstraat 19,8420 De Haan,,Non,,3,,,,159 m²,,,Non,Non,Oui,,,,,,1,,2,,,,Non,Non,2,,,Oui,,,334 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72839,RBT72839,Maison à vendre,419000,Molenstraat 19,8420 De Haan,,Non,,3,,,,159 m²,,,Non,Non,Oui,,,,,,2,,2,,,,Non,Non,2,,,Oui,,,340 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72838,RBT72838,Maison à vendre,499000,Molenstraat 19,8420 De Haan,,Non,,4,,,,185 m²,,,Non,Non,Oui,,,,,,1,,2,,,,Non,Non,3,,,Oui,,,536 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72837,RBT72837,Maison à vendre,499000,Molenstraat 19,8420 De Haan,,Non,,4,,,,185 m²,,,Non,Non,Oui,,,,,,2,,2,,,,Non,Non,3,,,Oui,,,558 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72836,RBT72836,Maison à vendre,449000,Molenstraat 19,8420 De Haan,,Non,,4,,,,180 m²,,,Non,Non,Oui,,,,,,2,,2,,,,Non,Non,2,,,Oui,,,384 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72835,RBT72835,Maison à vendre,439000,Molenstraat 19,8420 De Haan,,Non,,4,,,,181 m²,,,Non,Non,Oui,,,,,,1,,2,,,,Non,Non,2,,,Oui,,,349 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8420/de-haan/rbt72834,RBT72834,Maison à vendre,469000,Molenstraat 19,8420 De Haan,,Non,,3,,,,172 m²,,,Non,Non,Oui,,,,,,1,,2,,,,Non,Non,3,,,Oui,,,511 m²,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,,,Non,Non,Non,Non,,,,,Non,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8433/mannekensvere/rbt72830,RBT72830,Maison à vendre,249000,Monnikenstraat 18,8433 Mannekensvere,,Non,1930,2,,,,,,,Oui,Non,,,,,,,1,,1,,Gaz,Double vitrage,Non,Non,2,,,Oui,,,176 m²,,,,,Non,195 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud-ouest,4 m,,,4 m,,,Non,Non,Non,Non,Certificaat-20250617-0003627376-RES-1,,,,Non,,,,30 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9260/wichelen/rbt72829,RBT72829,Maison à vendre,468000,Dendermondsesteenweg 55,9260 Wichelen,Normal,,1955,3,26 m²,36 m²,18 m²,186 m²,Non,22 m²,Oui,,Oui,2,,Equipée,Américaine,14 m²,1,2,2,,Gaz,,Non,Non,4,,6,Oui,,,1816 m²,Oui,Oui,Oui,Oui,Non,259 kWh/m²/an,259 kWh/an,,,"oui, attestation non conforme",Oui,Non,Oui,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,1816 m²,,,A l’acte,,Oui,,,,,,,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8583/bossuit/rbt72827,RBT72827,Maison à vendre,319000,,8583 Bossuit,,Non,2010,3,,,,150 m²,,,Oui,Non,Oui,1,,,,,1,,2,,Gaz,,Non,Non,2,2,1,Oui,Oui,,230 m²,,,,,Non,129 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud-ouest,8 m,,25 m²,8 m,A l’acte,,Non,Non,Non,Non,3582296,,,,Non,,,,27 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9690/kluisbergen/rbt72826,RBT72826,Villa à vendre,545000,,9690 Kluisbergen,,Non,2008,4,,,,215 m²,,,Oui,Non,,,,,,,1,,2,,Gaz,,Non,Non,4,2,5,Oui,Oui,,1202 m²,,,,,Non,159 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud,14 m,,20 m²,32 m,A l’acte,,Non,Non,Non,Non,3534336,,,,Non,,,,39 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2660/hoboken/rbt72825,RBT72825,Maison à vendre,405000,Wouter Dilftlaan 33,2660 Hoboken,Normal,Non,1974,3,14 m²,11 m²,7 m²,156 m²,Non,35 m²,,,Oui,1,1,Super équipée,,8 m²,1,,2,,Gaz,Double vitrage,Non,Non,3,2,1,Oui,Oui,Sud-est,319 m²,Oui,Oui,Oui,,Non,313 kWh/m²/an,,21/03/2025,,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,Oui,,Nord-ouest,10 m,160 m²,18 m²,,A l’acte,,Oui,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8540/deerlijk/rbt72824,RBT72824,Maison à vendre,298000,,8540 Deerlijk,,Non,1961,4,,,,255 m²,,,Oui,Non,Oui,1,,,,,1,,2,,Gaz,Simple vitrage,Non,Non,4,2,5,Oui,,,1587 m²,,,,,Non,397 kWh/m²/an,,,,,,,Non,Risque moyen,Information non communiquée,,Non,,Non,Nord-ouest,12 m,,,15 m,A l’acte,,Non,Non,Non,Non,3620271,,,,Non,,,,119 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7760/pottes/rbt72823,RBT72823,Maison à vendre,298000,,7760 Pottes,,Non,2021,3,,,,150 m²,,,Oui,Non,Oui,1,,,,,1,,2,,Gaz,,Non,Non,3,2,3,Oui,,,780 m²,,,,,Non,77 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud-ouest,8 m,,,14 m,A l’acte,,Non,Non,Non,Non,20220331508866,,,,Non,,,,49 m,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8530/harelbeke/rbt72822,RBT72822,Appartement à vendre,189000,,8530 Harelbeke,,Non,2019,2,,,,69 m²,,,Non,Non,Oui,1,,,,,1,,1,,Gaz,Double vitrage,Non,Non,,1,10,,Oui,,,,,,,Non,64 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud-est,5 m,,14 m²,5 m,Immédiatement,,Non,Non,Non,Non,34013-G-2015_165/EP12576/A001/D01/SD005,,,,Non,,,,77 m,,Non,1,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
