ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/maison/a-vendre/2300/turnhout/rbt73273,RBT73273,Maison à vendre,259000,Gildenstraat 53,2300 Turnhout,,1937,4,120 m²,Oui,Oui,,,,Oui,,,,3,3,,,,,,,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,2,84 m²,,,,319 kWh/m²/an,,Non,,,,,14 m²,,15 m²,Super équipée,16 m²,,,,,,,,,,,,,15 m²,9 m²,15 m²,,,,,,,Non,,,,3 m²,,,,,,,,,,,,,,20 m²,,,,12 m²,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt73272,RBT73272,Maison à vendre,145000,D'Aestenstraat 31,2340 Beerse,,1990,2,60 m²,,,,,,,,,,1,,,,,,,Oui,,,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,,Double vitrage,,,,4,1800 m²,,7 m,,,,Non,,7 m,Normal,,12 m²,,30 m²,Semi-équipée,5 m²,,,,,,,,,,,,,8 m²,,,Kitchenette,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9000/gand/rbt73271,RBT73271,Maison à vendre,285000,Groendreef 155,9000 Gand,Non,,3,,Non,,Non,Non,Non,Non,Non,,,1,2,,,,,,,,,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,,Double vitrage,,,,,70 m²,,,,282 kWh/m²/an,20240917-0003374682-RES-1,Non,,,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2370/arendonk/rbt73270,RBT73270,Maison à vendre,245000,Hoogakkers 4,2370 Arendonk,,1967,3,105 m²,Oui,Oui,Oui,,,,,Oui,1,1,1,,,,,,Oui,,,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,3,226 m²,,,,355 kWh/m²/an,,Non,,,À rénover,,13 m²,,27 m²,Semi-équipée,,,,,,,,,,,,,,13 m²,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8460/oudenburg/rbt73267,RBT73267,Maison à vendre,269000,Nieuwstraat 20,8460 Oudenburg,,1956,3,145 m²,,,,,,,,Oui,,1,,,,,,,Oui,,Oui,,Oui,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,3,338 m²,,,,460 kWh/m²/an,,Non,,,À rénover,,,,,Semi-équipée,,,Nord,Oui,,27/01/2035,,,,,,,,,,,Kitchenette,,,,,Oui,Non,,Oui,,,,,1,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt73266,RBT73266,Maison à vendre,350000,Vaartstraat 4,8470 Gistel,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,A l’acte,,,,,,4,609 m²,40 m,,,,,Non,,,À restaurer,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vwd13943,VWD13943,Appartement à vendre,435000,Rue du Consei 51,1050 Ixelles,Non,,2,90 m²,Oui,,Non,,,,Non,,,1,,,,,,,Oui,Sud-est,,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Gaz,Triple vitrage,Non,,,,,,,,145 kWh/m²/an,20250525-0000715692-01-9,Non,Non,,Excellent,,,,,,,,,Oui,,25/05/2035,,,,,,,pas d'application,,,,,,,11 m²,,Oui,,Non,Non,,,,,,,,,,Non,,,,,,,,,Non,,Non,,,Non,,,,,,Non,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6220/lambusart/vbc92007,VBC92007,Maison à vendre,160000,Avenue de la Terrienne 37,6220 Lambusart,Non,,3,,Non,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,A l’acte,,,,,,,,,,,510 kWh/m²/an,20250612021870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7160/pieton/vbc92006,VBC92006,Maison à vendre,119000,,7160 Piéton,Non,1900,3,153 m²,Oui,Oui,,Oui,,,,,,2,2,,Non,,3,,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,159 m²,,,,232 kWh/m²/an,,,,,À rénover,,18 m²,Non,14 m²,Semi-équipée,9 m²,1,,Oui,35539 kWh/an,11/06/2035,43,,,,,,,20 m²,36 m²,,Kitchenette,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6020/dampremy/vbc92004,VBC92004,Maison à vendre,195000,Rue Jean Jaures 284,6020 Dampremy,,,4,178 m²,Oui,,Oui,Oui,,,,Oui,1,1,2,,Non,,2,,Oui,,Oui,,Oui,Oui,,,,Information non communiquée,Information non communiquée,,Mazout,Double vitrage,,Oui,Non,2,200 m²,32 m,6 m,,219 kWh/m²/an,,,,6 m,Normal,20 m²,13 m²,Non,,Equipée,29 m²,,Ouest,Oui,47296 kWh/an,17/10/2034,,,,,,,,14 m²,10 m²,18 m²,Américaine,14 m²,,85 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92003,VBC92003,Maison à vendre,249000,Rue du Petit Chene 45,4000 Liège,,,4,169 m²,Oui,,,,,,,,,2,2,,Non,,2,,Oui,Nord,Oui,,Oui,Oui,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,2,182 m²,34 m,6 m,,462 kWh/m²/an,,,,6 m,À rénover,16 m²,14 m²,,38 m²,,15 m²,2,Sud,Oui,91413 kWh/an,,114,,,,,,,15 m²,16 m²,19 m²,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7080/frameries/vbc92002,VBC92002,Maison à vendre,155000,Impasse des Fours à Chaux 18,7080 Frameries,,1962,3,133 m²,Oui,Oui,,,,,,,,1,1,,,,,,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,,3,180 m²,,,,191 kWh/m²/an,,,,,Excellent,,15 m²,,37 m²,Equipée,10 m²,1,,Oui,25525 kWh/an,30/05/2035,,,,,,,,13 m²,8 m²,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6700/arlon/vbc92001,VBC92001,Maison à vendre,489000,Route de Bouillon 267,6700 Arlon,,2025,4,165 m²,,,,,,,,,,1,,,Non,,1,,Oui,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,Immédiatement,Gaz,,,,Non,4,374 m²,,,,,,,,,,,,Non,,Equipée,,,,,,12/06/2035,,,,,,,,,,,Américaine,,,374 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc92000,VBC92000,Maison à vendre,369900,Dessous la Ville,6800 Libramont-Chevigny,,2025,4,155 m²,,,,,,,,,,1,2,,Non,,,2,Oui,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,3,,,,,,,,,,Nouveau,6 m²,13 m²,Non,43 m²,,,1,,,,,,,,,,,,12 m²,9 m²,10 m²,,,,588 m²,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vbc91999,VBC91999,Appartement à vendre,259900,Dessous la Ville,6800 Libramont-Chevigny,Non,2026,2,88 m²,,,,,,,,,,1,1,,Non,2,2,,,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Oui,,,,,,85 kWh/m²/an,,,,,Nouveau,6 m²,,Non,,,,1,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1730/asse/rbt73265,RBT73265,Maison à vendre,279000,Kapellestraat 35,1730 Asse,,1952,3,140 m²,Oui,,,,,,,Oui,1,1,2,,,,,2,Oui,,Oui,,Oui,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,Immédiatement,Mazout,Double vitrage,,,,3,435 m²,,8 m,,595 kWh/m²/an,,Oui,,8 m,À rénover,20 m²,16 m²,Non,35 m²,Equipée,15 m²,,,Oui,,30/03/2035,,,,,,,,12 m²,20 m²,,Américaine,,,300 m²,,Oui,Non,,,60 m²,8 m²,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91989,VBC91989,Maison à vendre,195000,RUE DES ARDENNES 505,5570 Winenne,Non,,4,325 m²,Non,,Non,Non,Non,Non,Non,,,2,2,,Non,,,,,,Oui,232 m²,Non,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,Immédiatement,,Double vitrage,Non,Oui,Non,,,,,Non,308 kWh/m²/an,20250306019803,Non,Non,,À rénover,30 m²,19 m²,Non,37 m²,,16 m²,,,,,,,,Non,Non,Non,,"oui, attestation non conforme",13 m²,14 m²,20 m²,,,,,,,,Non,,,15 m²,Non,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91988,VBC91988,Maison à vendre,175000,Château d'Eau 4,5570 Winenne,Oui,,2,120 m²,Non,,Non,Non,Non,Non,Non,Oui,,1,1,,Non,,,1,Oui,,,376 m²,Non,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,Immédiatement,,Triple vitrage,Non,Non,Non,,,,,Non,457 kWh/m²/an,20250306022401,Non,Non,,Normal,,14 m²,Non,33 m²,,13 m²,,,,,,,,Non,Non,Non,,"oui, attestation non conforme",14 m²,,,,,,250 m²,,,,Non,,,5 m²,Oui,,1,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5001/belgrade/vbc91984,VBC91984,Maison à vendre,170000,Rue Edmond Delahaut 121,5001 Belgrade,Non,,4,147 m²,Oui,,Non,Non,Non,Non,Non,,,1,3,,,,2,,Oui,,,,,,,,,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,2,163 m²,,,,296 kWh/m²/an,20250530001596,,,,À rénover,,12 m²,,26 m²,,11 m²,,Est,Oui,,,,,,,,,,19 m²,11 m²,19 m²,,,,163 m²,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt73264,RBT73264,Appartement à vendre,310000,Smidsestraat 6E,9000 Gand,,2000,1,80 m²,Non,,Non,,,,,,,1,,Oui,Non,3,,,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Gaz,,,,Non,,,,,,,20211223-0002514805-RES-1,,Non,,Normal,,,,,,,,,,,23/12/2031,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5550/bohan/vbc91983,VBC91983,Maison à vendre,265000,Rue du Vicinal 222,5550 Bohan,,1966,3,165 m²,Oui,Oui,Non,,,,,Oui,2,1,,,Non,,,,,,,55 m²,,,,pas d'application,,Information non communiquée,Information non communiquée,,Bois,Double vitrage,,,Non,,1213 m²,,,,407 kWh/m²/an,20250520013510,,Non,8 m,Normal,,,,,,,,Nord-est,,56846 kWh/an,20/05/2035,101,,,,,,,,,,,,,,,,Non,,,7 m²,9 m²,,,,,,,,,,,,,,53 m²,,,,,,24 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91981,VBC91981,Appartement à vendre,225000,Rue Eugène Smits 80 3,1030 Schaerbeek,,,1,62 m²,Non,,Non,,,,,,,1,,,Non,3,,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Gaz,,,,Non,,,,,,345 kWh/m²/an,,,Non,6 m,Normal,,,,,,,,,,21 kWh/an,,69,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91980,VBC91980,Appartement à vendre,325000,Rue Eugène Smits 80 0,1030 Schaerbeek,,,1,96 m²,Non,,Non,,,,,,,1,,,Non,,,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Gaz,,,,Non,,,,,,267 kWh/m²/an,,,Non,6 m,Normal,,,,,,,,,,25 kWh/an,,53,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/3920/lommel/rbt73257,RBT73257,Rez-de-chaussée à vendre,335000,Leuken 53 A,3920 Lommel,Non,,2,143 m²,Non,,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,,2,,Oui,,,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A convenir,,,,,,3,,,,,171 kWh/m²/an,,Non,,,Normal,,,Non,,,,,Nord,,,21/08/2031,,,,,,,,,,,,,,266 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73256,RBT73256,Maison à vendre,658000,Gestelstraat 12,3583 Paal,Non,1965,4,204 m²,Non,,Non,Non,Non,Non,Non,,,1,1,,Non,,,,Oui,,,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,,,,,4,2309 m²,,,,850 kWh/m²/an,,Non,,,À rénover,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73255,RBT73255,Maison à vendre,549000,Venberg 16,3971 Heppen,Non,1999,5,256 m²,Non,,Non,Non,Non,Non,Non,Oui,1,2,3,,Non,,,,Oui,,Oui,,,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,,,,,4,948 m²,,,,237 kWh/m²/an,,Non,,,Excellent,,,Non,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73254,RBT73254,Maison à vendre,379000,Deliestraat 20,2490 Balen,Non,2022,3,174 m²,Non,,Non,Non,Non,Non,Non,Oui,1,1,2,,Non,,,1,Oui,,Oui,80 m²,Oui,Oui,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,,,,,,3,385 m²,,,,,13003-G-OMV_2021006471/EP02120/A001/D01/SD001,Non,,11 m,Normal,,,Non,,,,,Nord-est,,,01/07/2032,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73252,RBT73252,Maison à vendre,349000,Leopoldsburgsesteenweg 115,3971 Heppen,Non,1952,3,170 m²,Non,,Non,Non,Non,Non,Non,Oui,1,1,2,,Non,,,,Oui,,Oui,,,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A convenir,Gaz,,,,,3,1080 m²,58 m,,,329 kWh/m²/an,20250303-0003543877-RES-2,Non,,,Normal,,,Non,,,,,Nord-ouest,,,03/03/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73251,RBT73251,Maison à vendre,449000,Savel 45,2490 Balen,Non,1931,4,204 m²,Non,,Non,Non,Non,Non,Non,Oui,1,1,,,Non,,,,Oui,,Oui,222 m²,,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,,,,,4,3720 m²,,,,569 kWh/m²/an,,Non,,,À rénover,,,Non,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73250,RBT73250,Maison à vendre,385000,Enneven 49,3920 Lommel,Non,1958,3,184 m²,Non,,Non,Non,Non,Non,Non,,,2,2,,Non,,,,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A convenir,Non specifié,,,,,4,846 m²,,,,679 kWh/m²/an,20250313-000355182-RES-1,Non,,,Normal,,,Non,,,,,Nord-ouest,,,13/03/2035,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73249,RBT73249,Maison à vendre,685000,Grensstraat 11,3945 Ham,Non,1981,5,333 m²,Non,,Non,Non,Non,Non,Non,Oui,2,1,3,,Non,,,,Oui,,Oui,,,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,,4,1708 m²,60 m,,,153 kWh/m²/an,3501036-res-1,Non,,16 m,Excellent,,,Non,,,,,Sud-est,,,10/01/2035,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73248,RBT73248,Maison à vendre,525000,Koningsbeemdstraat 13,3920 Lommel,Non,2001,4,246 m²,Non,,Non,Non,Non,Non,Non,,,2,3,,Non,,,2,Oui,,Oui,160 m²,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,,4,695 m²,35 m,,,160 kWh/m²/an,,Non,,13 m,Normal,,,Non,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2400/mol/rbt73246,RBT73246,Villa à vendre,1200000,Hovenierstraat 46A,2400 Mol,Non,,3,,Non,,Non,Non,Non,Non,Non,,,3,4,,Oui,,,2,Oui,,Oui,,,,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Immédiatement,,,,,,4,900 m²,,,,,,Non,,,Nouveau,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73245,RBT73245,Maison à vendre,749000,Genebosstraat 46A,3945 Ham,Non,2012,5,322 m²,Non,,Non,Non,Non,Non,Non,,,2,3,,Non,,,,Oui,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,,4,708 m²,32 m,,,100 kWh/m²/an,20241105-0003436692-RES-1,Non,,,Excellent,,,Non,,,,,Ouest,,,05/11/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3900/pelt/rbt73244,RBT73244,Maison à vendre,675000,Over 't Waterstraat 104,3900 Pelt,Non,1997,4,256 m²,Non,,Non,Non,Non,Non,Non,Oui,2,1,2,,Non,,,,Oui,,Oui,,,,,"oui, attestation non conforme",Zone agricole,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,,,,,4,3042 m²,96 m,,,192 kWh/m²/an,,Non,,17 m,Excellent,,,Non,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3580/beringen/rbt73243,RBT73243,Maison à vendre,1250000,Kroonstraat 247,3580 Beringen,Non,1935,15,422 m²,Non,,Non,Non,Non,Non,Non,Oui,2,9,12,,Non,,,15,Oui,,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,,,,,4,11954 m²,115 m,,,,,Non,,21 m,Excellent,,,Non,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73242,RBT73242,Maison à vendre,335000,Gestelstraat 12,3583 Paal,Non,1965,4,204 m²,Non,,Non,Non,Non,Non,Non,,,1,1,,Non,,,,Oui,,,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,,,,,4,906 m²,,,,850 kWh/m²/an,3552293-RES-1,Non,,,À rénover,,,Non,,,,,,,,13/03/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73241,RBT73241,Maison à vendre,779000,Leliestraat 30,3920 Lommel,Non,2006,5,348 m²,Non,,Non,Non,Non,Non,Non,Oui,1,2,3,,Non,,,2,Oui,,Oui,229 m²,Oui,Oui,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,,4,1221 m²,,,,,20240930-0003393202-RES-1,Non,,,Normal,,,Non,,,,,Nord-ouest,,,30/09/2034,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
